ts,open,high,low,close,volume
1684483200000,26842.0,26918.6,26773.0,26843.8,32361.524
1684497600000,26843.8,27180.0,26611.2,26869.9,157634.157
1684512000000,26870.0,26966.8,26763.2,26826.4,50110.954
1684526400000,26826.5,26913.7,26791.0,26870.1,17666.894
1684540800000,26870.1,26902.0,26813.5,26849.2,13932.879
1684555200000,26849.2,26862.1,26824.8,26841.8,9537.697
1684569600000,26841.9,26911.0,26841.8,26868.6,15215.481
1684584000000,26868.5,26969.8,26857.1,26936.0,25544.438
1684598400000,26936.0,27144.4,26900.1,27054.3,52033.7
1684612800000,27054.3,27129.9,26952.8,27089.5,21251.159
1684627200000,27089.6,27288.0,27050.0,27166.5,38117.636
1684641600000,27166.4,27166.5,27031.0,27044.5,23955.74
1684656000000,27044.6,27077.7,26750.0,26818.1,59909.536
1684670400000,26818.0,26969.6,26788.0,26885.0,50401.693
1684684800000,26885.1,26928.0,26817.0,26889.2,24421.545
1684699200000,26889.1,26915.0,26642.0,26732.8,41970.275
1684713600000,26732.8,26772.4,26500.0,26637.7,60333.993
1684728000000,26637.7,26898.9,26630.4,26830.7,46118.467
1684742400000,26830.8,26892.4,26750.0,26819.9,31113.301
1684756800000,26819.9,27097.8,26690.0,26863.2,129893.083
1684771200000,26863.3,26927.6,26765.0,26857.0,41038.257
1684785600000,26857.0,26955.9,26818.0,26840.2,19533.419
1684800000000,26840.2,27430.0,26782.6,27354.6,112108.995
1684814400000,27354.7,27527.5,27202.2,27295.8,83809.328
1684828800000,27295.8,27344.0,27243.2,27326.9,32695.377
1684843200000,27327.0,27383.0,27159.3,27310.7,63502.505
1684857600000,27310.8,27319.4,27080.0,27171.6,55692.994
1684872000000,27171.7,27244.0,27139.0,27209.9,21367.419
1684886400000,27209.9,27212.9,26644.2,26770.0,105289.512
1684900800000,26770.0,26810.0,26566.5,26664.2,72171.252
1684915200000,26664.2,26834.0,26650.0,26731.7,47356.312
1684929600000,26731.7,26731.7,26060.0,26306.9,189840.762
1684944000000,26306.9,26387.3,26145.4,26241.6,69968.498
1684958400000,26241.6,26476.0,26228.2,26313.8,50565.341
1684972800000,26313.9,26384.5,25850.0,26171.0,94944.153
1684987200000,26171.1,26289.0,26111.0,26118.9,40575.044
1685001600000,26118.9,26345.3,26107.8,26282.5,40284.053
1685016000000,26282.5,26489.5,26151.4,26216.9,110196.106
1685030400000,26216.9,26644.0,26193.5,26457.9,80074.61
1685044800000,26458.0,26545.8,26420.6,26461.8,28461.259
1685059200000,26461.7,26532.0,26324.2,26425.7,38579.969
1685073600000,26425.7,26527.8,26313.9,26491.3,34980.918
1685088000000,26491.2,26547.3,26411.0,26451.9,32939.619
1685102400000,26451.8,26925.0,26342.9,26737.5,137774.569
1685116800000,26737.5,26829.0,26601.0,26755.2,61511.083
1685131200000,26755.3,26796.6,26670.0,26689.9,18689.388
1685145600000,26689.8,26775.8,26621.0,26739.5,21434.056
1685160000000,26739.6,26776.4,26695.2,26715.3,15097.708
1685174400000,26715.2,26726.2,26655.1,26687.7,19863.179
1685188800000,26687.6,26774.9,26528.6,26682.1,47080.958
1685203200000,26682.2,26845.8,26605.0,26721.6,38259.082
1685217600000,26721.7,26890.0,26714.5,26841.6,21946.952
1685232000000,26841.6,27240.5,26746.0,27174.4,89784.52
1685246400000,27174.5,27279.0,27113.4,27218.9,40838.873
1685260800000,27219.0,27387.0,27127.8,27146.0,42170.252
1685275200000,27145.9,27266.0,27081.7,27264.1,37547.894
1685289600000,27264.1,27780.0,27200.1,27518.4,113292.894
1685304000000,27518.5,28252.8,27515.1,28055.7,116480.961
1685318400000,28055.8,28442.0,27904.0,27947.9,103587.637
1685332800000,27948.0,28040.0,27822.7,27895.0,60707.279
1685347200000,27895.0,27966.7,27730.0,27908.1,48976.302
1685361600000,27908.1,27945.4,27570.6,27622.1,81226.571
1685376000000,27622.0,27734.4,27513.5,27624.0,75215.644
1685390400000,27624.1,27803.5,27533.8,27722.0,41577.116
1685404800000,27722.1,27933.0,27569.3,27815.0,45946.311
1685419200000,27815.0,27839.3,27659.3,27721.0,36391.136
1685433600000,27721.1,28038.6,27697.1,28005.9,63354.986
1685448000000,28005.8,28014.9,27602.0,27665.0,102527.366
1685462400000,27665.0,27849.8,27530.0,27836.4,56925.601
1685476800000,27836.4,27846.0,27636.0,27680.1,29233.913
1685491200000,27680.0,27825.0,27550.0,27646.5,39039.737
1685505600000,27646.5,27668.7,26942.0,27150.4,156776.303
1685520000000,27150.4,27198.0,26980.0,27087.9,56728.662
1685534400000,27087.9,27219.6,26835.5,26900.1,119487.274
1685548800000,26900.0,27121.1,26826.0,26999.5,58703.953
1685563200000,26999.5,27290.0,26992.0,27201.1,40645.961
1685577600000,27201.1,27347.9,26600.0,26768.6,121061.589
1685592000000,26768.6,26876.6,26742.0,26790.2,39307.686
1685606400000,26790.1,26945.4,26776.7,26881.7,36263.422
1685620800000,26881.6,26974.0,26773.2,26884.2,59027.621
1685635200000,26884.2,27180.0,26635.0,26851.6,111799.742
1685649600000,26851.6,26934.0,26697.1,26805.3,37327.512
1685664000000,26805.3,27015.5,26477.6,26985.1,85456.975
1685678400000,26985.2,27200.0,26937.3,27038.3,61632.613
1685692800000,27038.3,27181.1,27038.3,27118.5,36192.9
1685707200000,27118.5,27249.3,26840.5,27081.3,120542.039
1685721600000,27081.3,27279.0,26985.1,27231.6,57272.534
1685736000000,27231.5,27290.0,27132.0,27227.8,30013.032
1685750400000,27227.8,27230.4,27077.0,27130.9,25058.623
1685764800000,27130.9,27209.2,27098.0,27161.3,17689.692
1685779200000,27161.4,27173.8,27100.0,27121.0,16660.54
1685793600000,27121.0,27340.2,27110.0,27292.7,35777.121
1685808000000,27292.8,27312.0,27000.0,27084.9,50814.584
1685822400000,27084.9,27119.5,26900.0,27054.9,36463.54
1685836800000,27054.9,27098.7,26935.3,27048.4,25275.09
1685851200000,27048.3,27154.0,27015.0,27141.0,23617.719
1685865600000,27141.0,27245.0,27110.0,27190.9,29667.465
1685880000000,27190.8,27290.0,27150.0,27166.9,38245.649
1685894400000,27167.0,27218.0,27150.0,27205.0,17756.474
1685908800000,27205.0,27460.0,27026.0,27102.4,83709.147
1685923200000,27102.4,27125.0,26755.0,26835.9,80451.139
1685937600000,26835.8,26861.4,26719.9,26819.2,52410.386
1685952000000,26819.2,26831.2,26647.0,26760.1,48150.374
1685966400000,26760.2,26809.9,25971.0,25991.9,190153.229
1685980800000,25991.9,26072.2,25360.1,25618.5,269202.748
1685995200000,25618.4,25850.0,25496.2,25714.7,60134.672
1686009600000,25714.6,25783.2,25585.4,25719.8,45585.085
1686024000000,25719.8,25809.9,25685.3,25706.4,32812.859
1686038400000,25706.3,25786.3,25624.1,25676.0,37440.876
1686052800000,25676.0,26139.0,25321.6,26051.2,252404.577
1686067200000,26051.2,27238.9,26051.2,27073.2,249451.29
1686081600000,27073.3,27358.1,26884.0,27221.5,113750.962
1686096000000,27221.5,27394.4,26714.3,26897.0,114373.103
1686110400000,26896.9,26973.9,26741.0,26786.7,47010.017
1686124800000,26786.8,26968.0,26330.8,26888.3,151149.929
1686139200000,26888.4,26900.0,26230.0,26333.9,202615.316
1686153600000,26333.9,26548.0,26220.0,26469.2,80719.705
1686168000000,26469.2,26483.5,26111.0,26325.9,64176.467
1686182400000,26325.9,26459.5,26195.4,26332.0,45884.902
1686196800000,26332.0,26516.3,26270.6,26431.5,44715.213
1686211200000,26431.6,26494.1,26352.3,26421.4,31664.967
1686225600000,26421.5,26800.0,26283.4,26705.9,127003.344
1686240000000,26705.8,26720.7,26387.9,26526.3,56835.377
1686254400000,26526.3,26645.7,26472.1,26485.9,27001.036
1686268800000,26486.0,26589.9,26236.0,26469.5,59149.513
1686283200000,26469.6,26575.5,26411.4,26482.7,33723.828
1686297600000,26482.7,26679.5,26476.8,26599.8,49448.532
1686312000000,26599.9,26775.0,26436.8,26465.1,78006.116
1686326400000,26465.2,26521.1,26371.0,26400.0,45711.815
1686340800000,26399.9,26490.0,26385.0,26468.1,17679.394
1686355200000,26468.2,26525.0,26250.0,26312.6,53812.515
1686369600000,26312.6,26340.1,25445.0,25637.2,239103.411
1686384000000,25637.3,25743.9,25556.4,25718.7,45062.365
1686398400000,25718.7,25718.7,25559.5,25620.0,36077.085
1686412800000,25619.9,26144.0,25300.0,25738.2,188175.676
1686427200000,25738.2,25919.5,25666.7,25826.6,46686.517
1686441600000,25826.6,25850.0,25674.3,25714.7,33043.104
1686456000000,25714.7,25820.1,25621.3,25728.0,31162.773
1686470400000,25728.0,25839.0,25682.7,25784.9,25758.698
1686484800000,25784.9,25795.4,25661.0,25741.2,28819.212
1686499200000,25741.1,26100.0,25726.7,26021.0,85800.036
1686513600000,26021.1,26199.0,25726.2,25909.9,74781.74
1686528000000,25910.0,26025.1,25600.0,25779.6,67095.778
1686542400000,25779.6,25896.0,25729.9,25793.3,30361.002
1686556800000,25793.2,26097.7,25768.8,25975.7,60565.67
1686571200000,25975.7,25983.2,25722.0,25809.3,55282.739
1686585600000,25809.3,25962.5,25640.0,25816.8,60408.85
1686600000000,25816.7,25961.0,25795.1,25894.8,25186.429
1686614400000,25894.8,26155.5,25806.0,26054.6,70391.032
1686628800000,26054.7,26125.0,25963.7,26060.2,34095.2
1686643200000,26060.3,26284.7,26044.9,26178.1,67198.597
1686657600000,26178.1,26430.5,25708.0,25750.9,185012.596
1686672000000,25750.9,25973.0,25727.0,25891.2,49220.461
1686686400000,25891.2,25949.7,25790.6,25918.0,28618.868
1686700800000,25918.0,26045.8,25897.6,25970.7,33269.028
1686715200000,25970.7,25996.4,25820.0,25884.1,30116.376
1686729600000,25884.1,26022.0,25872.5,25967.2,28960.713
1686744000000,25967.3,26077.0,25915.6,25976.4,41580.783
1686758400000,25976.4,26099.3,25750.0,25860.5,105003.697
1686772800000,25860.5,25872.9,24796.8,25115.9,225751.005
1686787200000,25115.9,25198.8,25015.2,25054.8,41759.388
1686801600000,25054.8,25063.4,24856.0,24974.6,67274.456
1686816000000,24974.6,25042.5,24777.0,25007.0,68636.788
1686830400000,25007.0,25100.0,24910.9,24948.4,70290.723
1686844800000,24948.4,25516.4,24918.2,25443.0,112855.954
1686859200000,25443.1,25750.0,25205.0,25586.1,113154.066
1686873600000,25586.0,25596.0,25420.1,25545.7,43049.905
1686888000000,25545.7,25620.0,25461.0,25526.1,40458.494
1686902400000,25526.1,25610.0,25453.0,25462.8,43200.142
1686916800000,25462.9,25896.0,25142.1,25832.4,151837.917
1686931200000,25832.4,26526.9,25756.0,26371.2,216937.577
1686945600000,26371.1,26450.0,26273.7,26336.0,37660.921
1686960000000,26335.9,26362.2,26170.8,26253.4,36661.055
1686974400000,26253.4,26900.0,26230.0,26587.6,107938.264
1686988800000,26587.7,26649.0,26455.0,26497.5,43152.994
1687003200000,26497.5,26579.1,26288.5,26399.9,64566.845
1687017600000,26399.9,26528.4,26364.3,26466.2,31768.742
1687032000000,26466.1,26590.0,26452.2,26508.9,21650.496
1687046400000,26508.8,26540.8,26367.8,26538.4,27032.825
1687060800000,26538.4,26675.1,26457.2,26572.0,40704.717
1687075200000,26572.0,26587.9,26443.5,26488.5,27593.456
1687089600000,26488.5,26566.0,26425.8,26547.5,33224.65
1687104000000,26547.5,26649.6,26511.2,26641.6,32518.414
1687118400000,26641.6,26709.4,26230.9,26329.7,80903.422
1687132800000,26329.6,26459.0,26241.2,26393.5,32200.784
1687147200000,26393.4,26468.5,26354.8,26415.3,19572.1
1687161600000,26415.2,26448.7,26350.2,26438.6,24996.502
1687176000000,26438.5,26569.7,26328.0,26431.1,65548.161
1687190400000,26431.1,27077.0,26290.3,26672.8,200219.917
1687204800000,26672.8,26852.8,26638.9,26828.5,57996.294
1687219200000,26828.6,27177.3,26782.6,26880.7,79486.167
1687233600000,26880.7,27024.2,26733.6,26820.4,58297.568
1687248000000,26820.5,26898.6,26688.2,26895.2,41628.652
1687262400000,26895.2,27125.5,26633.9,27054.2,114387.91
1687276800000,27054.3,28145.0,26983.3,27973.8,340072.6
1687291200000,27973.7,28397.8,27855.6,28290.6,124303.4
1687305600000,28290.7,29086.6,28236.4,28704.6,169807.166
1687320000000,28704.6,29000.0,28668.5,28860.4,75606.358
1687334400000,28860.4,29223.6,28783.0,28913.5,108461.131
1687348800000,28913.5,30018.3,28858.2,29837.0,322373.018
1687363200000,29836.9,30822.0,29745.5,30105.5,365241.928
1687377600000,30105.6,30195.8,29766.0,29988.5,81984.826
1687392000000,29988.5,30488.0,29880.0,30283.7,84397.757
1687406400000,30283.7,30341.5,30000.0,30094.5,59869.993
1687420800000,30094.5,30244.5,29800.0,29919.3,92709.438
1687435200000,29919.4,30353.9,29500.1,29837.3,177543.354
1687449600000,29837.3,30236.0,29811.9,30208.8,101073.409
1687464000000,30208.7,30260.0,29858.4,29875.0,45457.791
1687478400000,29875.0,30049.0,29792.0,30002.4,46051.18
1687492800000,30002.4,30079.9,29910.0,29927.0,29527.682
1687507200000,29926.9,30195.7,29899.9,30125.3,57808.102
1687521600000,30125.2,31500.0,29901.1,31232.9,269771.237
1687536000000,31232.9,31440.5,30601.0,30873.7,228949.781
1687550400000,30873.7,30943.4,30441.1,30673.4,66965.089
1687564800000,30673.5,30790.0,30388.6,30719.5,57323.09
1687579200000,30719.5,30750.0,30550.0,30563.4,29137.58
1687593600000,30563.3,30739.6,30542.4,30674.9,30744.164
1687608000000,30674.8,30796.5,30262.0,30390.9,72309.098
1687622400000,30390.8,30688.9,30222.0,30622.2,58691.368
1687636800000,30622.2,30622.3,30395.0,30524.2,31333.988
1687651200000,30524.2,30780.0,30456.9,30742.0,36315.838
1687665600000,30742.0,31053.2,30652.8,30714.0,79266.773
1687680000000,30714.0,30754.2,30565.2,30710.0,36842.297
1687694400000,30710.0,30732.9,30425.0,30574.1,60922.334
1687708800000,30574.1,30649.6,30311.0,30420.0,49478.271
1687723200000,30420.0,30564.0,30252.6,30458.0,38707.641
1687737600000,30458.0,30542.4,29920.0,30285.0,87301.166
1687752000000,30284.9,30580.0,30153.6,30395.6,60412.33
1687766400000,30395.5,30420.6,30115.1,30315.1,45961.531
1687780800000,30315.1,30667.3,30241.3,30400.5,86040.677
1687795200000,30400.7,30425.7,29890.1,30233.9,106775.619
1687809600000,30233.9,30283.8,30086.1,30260.1,28608.033
1687824000000,30260.1,30488.0,30213.0,30360.0,41157.089
1687838400000,30360.0,30470.0,30222.5,30404.5,36501.042
1687852800000,30404.5,30800.0,30322.2,30720.1,81853.383
1687867200000,30720.1,30998.5,30351.0,30487.4,147090.862
1687881600000,30487.4,30762.4,30435.9,30638.4,57462.807
1687896000000,30638.4,30738.8,30533.1,30683.2,42008.165
1687910400000,30683.2,30701.8,30306.4,30441.8,52611.527
1687924800000,30441.8,30479.5,30127.0,30176.0,53845.27
1687939200000,30176.0,30377.0,30126.6,30294.3,42990.331
1687953600000,30294.4,30485.0,29992.5,30399.8,125197.93
1687968000000,30399.8,30457.0,29804.6,30080.4,101722.691
1687982400000,30080.5,30209.6,29929.2,30066.3,40288.685
1687996800000,30066.3,30234.8,30036.1,30162.3,34206.224
1688011200000,30162.3,30420.0,30125.4,30333.9,37925.711
1688025600000,30333.9,30744.4,30320.3,30660.6,98223.357
1688040000000,30660.7,30837.0,30380.0,30468.3,113767.956
1688054400000,30468.2,30661.9,30405.6,30571.5,54373.149
1688068800000,30571.5,30630.0,30222.0,30439.9,43576.449
1688083200000,30439.9,30876.4,30337.4,30734.3,74469.724
1688097600000,30734.4,31300.0,30604.0,30759.1,144771.236
1688112000000,30759.2,30940.0,30709.9,30897.7,52591.102
1688126400000,30897.7,31127.3,29500.0,30052.0,346709.184
1688140800000,30052.0,30729.5,29908.3,30360.3,155211.239
1688155200000,30360.2,30537.3,30324.4,30460.2,35578.82
1688169600000,30460.2,30527.2,30362.0,30391.2,29778.267
1688184000000,30391.2,30462.8,30311.3,30448.1,23531.509
1688198400000,30448.1,30589.8,30405.0,30508.5,23695.114
1688212800000,30508.5,30668.2,30490.8,30561.5,32888.967
1688227200000,30561.5,30626.0,30533.8,30600.5,16091.915
1688241600000,30600.5,30605.1,30534.3,30573.6,9534.474
1688256000000,30573.6,30650.0,30458.0,30505.2,27111.655
1688270400000,30505.3,30553.2,30462.1,30504.7,16551.148
1688284800000,30504.7,30553.9,30477.0,30537.2,13555.813
1688299200000,30537.2,30626.2,30149.9,30491.4,61816.405
1688313600000,30491.4,30709.2,30358.3,30552.8,47231.098
1688328000000,30552.7,30800.0,30425.0,30612.7,65600.069
1688342400000,30612.7,30798.3,30575.3,30747.9,35710.62
1688356800000,30748.0,30785.3,30601.7,30662.8,33689.441
1688371200000,30662.9,30693.7,30577.5,30619.6,24118.202
1688385600000,30619.7,31179.0,30559.4,31068.0,104391.15
1688400000000,31068.0,31395.2,30810.2,31254.1,115662.573
1688414400000,31254.0,31300.5,30875.2,31149.0,56721.25
1688428800000,31149.0,31319.4,31083.6,31189.8,43191.597
1688443200000,31189.8,31210.7,30860.0,30902.3,53472.779
1688457600000,30902.2,31078.5,30856.0,31056.5,45148.63
1688472000000,31056.4,31080.0,30869.1,30959.3,38716.425
1688486400000,30959.3,31145.0,30600.0,30685.3,94152.133
1688500800000,30685.2,30840.0,30655.7,30756.1,26150.696
1688515200000,30756.1,30875.2,30737.8,30857.3,18763.35
1688529600000,30857.3,30862.6,30742.9,30765.9,19242.008
1688544000000,30765.9,30797.4,30326.0,30395.0,90362.983
1688558400000,30395.0,30438.1,30175.8,30345.0,93102.565
1688572800000,30345.1,30579.6,30321.2,30420.0,47167.111
1688587200000,30420.0,30525.1,30369.6,30488.4,26258.561
1688601600000,30488.4,30555.6,30305.0,30477.7,27525.436
1688616000000,30477.6,30846.8,30420.6,30792.3,59327.661
1688630400000,30792.2,31568.0,30686.0,30833.0,227988.566
1688644800000,30833.0,30866.4,29865.0,30390.3,270998.539
1688659200000,30390.3,30450.7,30140.0,30294.6,65824.698
1688673600000,30294.6,30336.3,29818.0,29874.4,69602.319
1688688000000,29874.3,30154.9,29680.0,30122.1,73967.626
1688702400000,30122.1,30297.3,29904.4,29992.9,54680.044
1688716800000,29992.9,30188.8,29957.6,30104.0,37803.361
1688731200000,30103.9,30430.0,30012.1,30375.4,105396.246
1688745600000,30375.5,30443.6,30100.0,30227.9,46214.504
1688760000000,30227.8,30337.0,30197.1,30327.9,19739.873
1688774400000,30328.0,30380.0,30240.0,30260.0,20274.344
1688788800000,30260.0,30269.2,30122.0,30174.8,26594.583
1688803200000,30174.8,30315.0,30135.3,30185.3,25385.741
1688817600000,30185.3,30224.5,30132.5,30196.7,15361.803
1688832000000,30196.8,30313.0,30026.8,30100.0,31842.636
1688846400000,30100.0,30280.0,30037.5,30269.3,19275.386
1688860800000,30269.2,30397.0,30232.1,30277.6,29538.533
1688875200000,30277.6,30289.1,30218.2,30250.0,12970.718
1688889600000,30250.0,30300.0,30219.1,30257.3,13831.5
1688904000000,30257.2,30443.4,30163.6,30336.8,52366.13
1688918400000,30336.9,30336.9,30180.0,30227.7,20913.947
1688932800000,30227.7,30238.3,30042.0,30147.8,32675.435
1688947200000,30147.8,30235.0,29928.8,30144.9,57315.967
1688961600000,30145.0,30151.0,30034.2,30100.0,22884.999
1688976000000,30100.0,30233.1,29966.6,30221.5,37764.713
1688990400000,30221.6,30359.7,30131.0,30297.6,62189.014
1689004800000,30297.5,30830.0,30223.5,30824.5,91867.895
1689019200000,30824.5,31040.0,30100.0,30396.9,157092.949
1689033600000,30396.9,30599.0,30348.7,30461.0,45182.06
1689048000000,30460.9,30660.0,30416.4,30528.5,37039.062
1689062400000,30528.6,30557.8,30325.0,30391.3,38953.602
1689076800000,30391.4,30804.9,30261.4,30585.5,98194.832
1689091200000,30585.5,30684.6,30383.9,30565.5,52691.726
1689105600000,30565.5,30640.0,30492.8,30608.4,26843.465
1689120000000,30608.3,30672.0,30485.0,30581.3,28484.393
1689134400000,30581.3,30849.2,30555.0,30730.8,50264.091
1689148800000,30730.7,30807.5,30639.1,30765.3,33657.85
1689163200000,30765.4,30980.5,30447.0,30510.2,198943.496
1689177600000,30510.1,30529.0,30186.0,30268.1,84461.464
1689192000000,30268.1,30408.8,30220.5,30368.9,29246.963
1689206400000,30368.9,30423.0,30257.1,30283.7,25819.244
1689220800000,30283.6,30414.0,30233.0,30355.1,29140.813
1689235200000,30355.1,30624.0,30328.2,30530.6,59604.531
1689249600000,30530.6,31205.3,30446.4,30915.4,176453.536
1689264000000,30915.5,31850.0,30700.0,31600.6,291866.546
1689278400000,31600.5,31693.7,30993.8,31441.7,113138.84
1689292800000,31441.6,31640.0,31321.4,31445.4,60468.943
1689307200000,31445.4,31457.7,31068.5,31096.0,47214.511
1689321600000,31095.9,31284.9,31076.5,31206.4,43894.191
1689336000000,31206.4,31364.9,31037.4,31236.5,60181.765
1689350400000,31236.6,31272.7,29876.6,30099.9,267411.025
1689364800000,30099.9,30299.9,29965.0,30293.3,59521.811
1689379200000,30293.3,30380.0,30220.2,30276.0,29471.378
1689393600000,30276.0,30349.7,30241.0,30317.6,18539.329
1689408000000,30317.7,30360.0,30258.9,30298.5,17263.0
1689422400000,30298.5,30348.4,30237.0,30290.5,19740.322
1689436800000,30290.4,30341.5,30238.1,30309.7,16143.855
1689451200000,30309.7,30309.8,30251.0,30276.4,10464.59
1689465600000,30276.5,30325.0,30050.0,30174.1,43029.584
1689480000000,30174.1,30300.9,30120.0,30253.0,20092.465
1689494400000,30253.0,30338.5,30250.0,30293.6,19595.425
1689508800000,30293.6,30441.6,30254.1,30366.0,36284.911
1689523200000,30365.9,30391.8,30179.0,30239.5,29423.897
1689537600000,30239.6,30349.6,30110.6,30216.8,25379.658
1689552000000,30216.9,30329.7,30161.0,30295.9,22700.198
1689566400000,30295.9,30313.9,30220.2,30265.3,13248.65
1689580800000,30265.2,30309.4,29910.0,30145.0,67733.832
1689595200000,30145.0,30300.0,30015.9,30163.4,66486.808
1689609600000,30163.4,30224.4,29630.0,29870.0,122153.882
1689624000000,29869.9,30282.9,29864.6,30126.1,51790.057
1689638400000,30126.0,30227.5,30061.3,30063.8,23756.585
1689652800000,30063.8,30110.9,29908.1,29951.9,38504.713
1689667200000,29952.0,30098.5,29784.0,29871.9,60543.637
1689681600000,29872.0,30028.6,29657.1,29895.1,98912.984
1689696000000,29895.1,29954.3,29400.0,29708.1,88550.243
1689710400000,29708.2,29859.0,29678.0,29845.6,27128.255
1689724800000,29845.7,30067.7,29826.7,30048.0,46282.264
1689739200000,30048.0,30178.5,29950.1,29984.0,41398.75
1689753600000,29984.1,30038.4,29852.2,30004.7,36932.397
1689768000000,30004.7,30130.0,29745.0,29939.8,89658.235
1689782400000,29939.7,30088.1,29855.5,30032.4,50777.186
1689796800000,30032.4,30042.0,29811.0,29895.5,33370.022
1689811200000,29895.5,30037.9,29866.0,29937.0,23383.135
1689825600000,29937.0,30240.2,29912.1,30195.5,54428.409
1689840000000,30195.6,30420.0,30151.6,30274.0,79217.962
1689854400000,30274.0,30302.9,29600.0,29792.8,146334.281
1689868800000,29792.9,29863.0,29468.8,29744.4,78409.883
1689883200000,29744.5,29880.2,29652.7,29791.0,28490.094
1689897600000,29791.0,29949.5,29705.9,29884.3,38621.219
1689912000000,29884.3,29893.3,29729.6,29757.8,26891.176
1689926400000,29757.8,29838.8,29710.3,29764.8,28024.428
1689940800000,29764.8,29904.7,29764.7,29852.0,46739.642
1689955200000,29852.0,30056.2,29762.0,29865.1,63156.101
1689969600000,29865.1,29942.7,29819.4,29891.4,17712.508
1689984000000,29891.5,29985.3,29873.6,29886.6,18181.062
1689998400000,29886.7,29986.0,29822.0,29933.0,26673.54
1690012800000,29932.9,29969.6,29847.9,29874.1,22981.22
1690027200000,29874.1,29895.0,29806.6,29883.9,24285.778
1690041600000,29883.9,29892.5,29783.6,29820.6,17262.524
1690056000000,29820.5,29831.3,29602.2,29783.5,33991.832
1690070400000,29783.5,29884.0,29718.9,29832.5,29826.52
1690084800000,29832.5,29974.6,29832.5,29900.9,34347.504
1690099200000,29900.9,29950.0,29870.9,29881.5,15675.657
1690113600000,29881.5,29922.7,29836.2,29886.0,14726.508
1690128000000,29885.9,30368.2,29885.9,30083.1,92494.175
1690142400000,30083.1,30135.0,29909.0,30070.8,37643.482
1690156800000,30070.9,30091.7,29650.2,29705.6,70284.057
1690171200000,29705.7,29862.9,29639.7,29816.4,41874.076
1690185600000,29816.4,29820.9,28904.4,29259.6,137130.388
1690200000000,29259.7,29262.6,28830.0,29085.8,124595.259
1690214400000,29085.9,29147.0,28982.5,29106.9,41486.808
1690228800000,29106.8,29200.0,29075.5,29163.8,18811.829
1690243200000,29163.8,29174.5,29033.0,29099.6,27479.779
1690257600000,29099.6,29155.4,29060.0,29132.3,17709.951
1690272000000,29132.3,29277.6,29106.3,29117.6,35393.284
1690286400000,29117.6,29333.0,29058.0,29167.0,65595.464
1690300800000,29167.0,29379.5,29165.5,29189.0,36685.898
1690315200000,29189.0,29247.9,29171.3,29216.3,13574.242
1690329600000,29216.2,29414.6,29083.0,29228.0,47519.046
1690344000000,29228.1,29315.0,29100.0,29205.3,27037.859
1690358400000,29205.4,29229.3,29145.2,29163.9,16394.134
1690372800000,29163.9,29349.3,29152.4,29307.2,42475.796
1690387200000,29307.3,29500.0,29172.0,29390.3,94415.23
1690401600000,29390.3,29670.5,29260.0,29336.0,90685.517
1690416000000,29336.0,29436.7,29286.2,29388.1,22249.763
1690430400000,29388.1,29485.9,29366.0,29396.9,27656.693
1690444800000,29396.9,29558.4,29380.0,29493.9,34054.531
1690459200000,29494.0,29495.1,29218.1,29278.0,55284.049
1690473600000,29278.0,29324.5,29065.5,29152.6,63642.422
1690488000000,29152.6,29225.0,29117.7,29209.7,20489.076
1690502400000,29209.8,29299.9,29171.3,29239.8,23272.406
1690516800000,29239.8,29255.5,29125.5,29126.9,19221.001
1690531200000,29126.9,29239.4,29112.8,29195.3,25255.902
1690545600000,29195.4,29535.7,29192.5,29379.0,93071.263
1690560000000,29379.0,29391.6,29180.6,29303.4,48155.711
1690574400000,29303.5,29358.0,29267.3,29299.9,12323.584
1690588800000,29300.0,29381.4,29280.6,29355.7,12079.215
1690603200000,29355.6,29397.9,29271.7,29283.0,16468.927
1690617600000,29283.0,29321.1,29237.5,29253.2,17802.94
1690632000000,29253.2,29334.4,29246.2,29284.8,18876.177
1690646400000,29284.8,29340.0,29276.0,29328.0,12008.201
1690660800000,29328.0,29368.8,29328.0,29339.1,9865.259
1690675200000,29339.1,29345.9,29292.0,29300.2,9189.052
1690689600000,29300.1,29317.5,29251.9,29280.0,11221.774
1690704000000,29280.1,29318.1,29211.2,29301.3,20506.002
1690718400000,29301.3,29442.5,29260.0,29337.1,40656.643
1690732800000,29337.2,29399.5,29100.0,29187.2,37631.169
1690747200000,29187.2,29274.0,29006.0,29271.1,50696.613
1690761600000,29271.2,29525.8,29250.0,29411.8,49619.636
1690776000000,29411.8,29434.5,29343.0,29363.7,19913.782
1690790400000,29363.8,29411.5,29317.4,29395.9,19231.234
1690804800000,29395.8,29461.4,29208.9,29231.3,58218.187
1690819200000,29231.3,29263.0,29100.0,29146.5,50449.539
1690833600000,29146.4,29285.3,29102.3,29220.8,32949.344
1690848000000,29220.8,29337.3,28684.7,28820.1,88466.948
1690862400000,28820.1,28959.0,28785.3,28921.2,38804.599
1690876800000,28921.2,28986.5,28850.1,28853.0,26312.292
1690891200000,28852.9,28973.6,28550.0,28942.9,92928.706
1690905600000,28943.0,29330.0,28850.2,29263.6,98361.121
1690920000000,29263.5,29735.0,29170.0,29701.2,97454.977
1690934400000,29701.2,30059.9,29607.6,29622.5,133633.098
1690948800000,29622.5,29719.5,29550.0,29570.1,45298.47
1690963200000,29570.2,29571.0,29360.0,29552.9,75164.964
